,Drug ID,Target ID,Label
10210,DB13872,Q99928,1
10211,DB13872,O00591,1
10212,DB13872,Q9UN88,1
10213,DB13872,P14867,1
10214,DB13872,P47869,1
10215,DB13872,P34903,1
10216,DB13872,P31644,1
10217,DB13872,Q8N1C3,1
10218,DB13872,P18507,1
10219,DB13872,Q99928,1
10220,DB13873,Q07869,1
10221,DB13873,Q9NPA2,1
10222,DB13873,P37231,1
10223,DB13873,Q03181,1
10224,DB13873,O75469,1
10225,DB13874,P48735,1
10226,DB13878,Q5L478,1
10227,DB13879,Q91RS4,1
10228,DB13881,P15391,1
10229,DB13884,P00742,1
10230,DB13893,O15496,1
10231,DB13894,O15496,1
10232,DB13896,P04293,1
10233,DB13896,P09252,1
10234,DB13897,Q00496,1
10235,DB13898,P18640,1
10236,DB13899,Q60393,1
10237,DB13900,P10845,1
10238,DB13901,P30996,1
10239,DB13902,P19321,1
10240,DB13903,P10844,1
10241,DB13908,Q99250,1
10242,DB13915,P15391,1
10243,DB13923,P00740,1
10244,DB13923,P00742,1
10245,DB13925,P30874,1
10246,DB13926,P04629,1
10247,DB13928,P43220,1
10248,DB13931,Q13464,1
10249,DB13931,O75116,1
10250,DB13931,P23975,1
10251,DB13932,Q16518,1
10252,DB13933,P08709,1
10253,DB13933,P00451,1
10254,DB13933,P00742,1
10255,DB13943,P10275,1
10256,DB13943,P03372,1
10257,DB13943,P08235,1
10258,DB13944,P10275,1
10259,DB13944,P03372,1
10260,DB13944,P08235,1
10261,DB13946,P10275,1
10262,DB13946,P03372,1
10263,DB13946,P08235,1
10264,DB13949,P07822,1
10265,DB13949,P02786,1
10266,DB13952,P03372,1
10267,DB13952,O75469,1
10268,DB13952,Q92731,1
10269,DB13952,P43681,1
10270,DB13952,Q15596,1
10271,DB13952,Q99527,1
10272,DB13952,P00846,1
10273,DB13952,Q14457,1
10274,DB13952,P37059,1
10275,DB13952,P62508,1
10276,DB13953,P03372,1
10277,DB13953,O75469,1
10278,DB13953,Q92731,1
10279,DB13953,P43681,1
10280,DB13953,Q15596,1
10281,DB13953,Q99527,1
10282,DB13953,P00846,1
10283,DB13953,Q14457,1
10284,DB13953,P37059,1
10285,DB13953,P62508,1
10286,DB13954,P03372,1
10287,DB13954,O75469,1
10288,DB13954,Q92731,1
10289,DB13954,P43681,1
10290,DB13954,Q15596,1
10291,DB13954,Q99527,1
10292,DB13954,P00846,1
10293,DB13954,Q14457,1
10294,DB13954,P37059,1
10295,DB13954,P62508,1
10296,DB13955,P03372,1
10297,DB13955,O75469,1
10298,DB13955,Q92731,1
10299,DB13955,P43681,1
10300,DB13955,Q15596,1
10301,DB13955,Q99527,1
10302,DB13955,P00846,1
10303,DB13955,Q14457,1
10304,DB13955,P37059,1
10305,DB13955,P62508,1
10306,DB13956,P03372,1
10307,DB13956,O75469,1
10308,DB13956,Q92731,1
10309,DB13956,P43681,1
10310,DB13956,Q15596,1
10311,DB13956,Q99527,1
10312,DB13956,P00846,1
10313,DB13956,Q14457,1
10314,DB13956,P37059,1
10315,DB13956,P62508,1
10316,DB13961,Q96PD7,1
10317,DB13961,P35354,1
10318,DB13961,Q5NUL3,1
10319,DB13961,Q13936,1
10320,DB13961,Q01668,1
10321,DB13961,O60840,1
10322,DB13961,Q13698,1
10323,DB13961,Q02641,1
10324,DB13961,Q08289,1
10325,DB13961,P54284,1
10326,DB13961,O00305,1
10327,DB13961,P35498,1
10328,DB13961,Q9Y5Y9,1
10329,DB13961,Q9UI33,1
10330,DB13961,Q99250,1
10331,DB13961,Q9NY46,1
10332,DB13961,P35499,1
10333,DB13961,Q14524,1
10334,DB13961,Q01118,1
10335,DB13961,Q9UQD0,1
10336,DB13961,Q15858,1
10337,DB13961,Q07699,1
10338,DB13961,O60939,1
10339,DB13961,Q9NY72,1
10340,DB13961,Q8IWT1,1
10341,DB13961,Q00653,1
10342,DB13961,P19838,1
10343,DB13961,P36956,1
10344,DB13961,Q07869,1
10345,DB13961,P37231,1
10346,DB13961,Q03181,1
10347,DB13967,P02768,1
10348,DB13979,Q14081,1
10349,DB13985,P30874,1
10350,DB13985,P30872,1
10351,DB13985,P32745,1
10352,DB13985,P31391,1
10353,DB13985,P35346,1
10354,DB13995,P02792,1
10355,DB13995,P02794,1
10356,DB13995,P69905,1
10357,DB13995,P68871,1
10358,DB13996,P05023,1
10359,DB13997,P03433,1
10360,DB13998,P00742,1
10361,DB13998,O14832,1
10362,DB13998,P00740,1
10363,DB13998,P07307,1
10364,DB13998,P11021,1
10365,DB13998,P27797,1
10366,DB13998,P27824,1
10367,DB13998,P49257,1
10368,DB13998,Q07954,1
10369,DB13998,Q8NI22,1
10370,DB13998,P04275,1
10371,DB13999,P00742,1
10372,DB13999,O14832,1
10373,DB13999,P00740,1
10374,DB13999,P07307,1
10375,DB13999,P11021,1
10376,DB13999,P27797,1
10377,DB13999,P27824,1
10378,DB13999,P49257,1
10379,DB13999,Q07954,1
10380,DB13999,Q8NI22,1
10381,DB13999,P04275,1
10382,DB14001,Q9UDX4,1
10383,DB14001,O76054,1
10384,DB14001,O75469,1
10385,DB14001,P05771,1
10386,DB14001,P09917,1
10387,DB14001,P17252,1
10388,DB14001,P23743,1
10389,DB14001,Q9Y6T7,1
10390,DB14001,Q16760,1
10391,DB14001,P52429,1
10392,DB14001,Q86XP1,1
10393,DB14001,P49619,1
10394,DB14001,O75912,1
10395,DB14001,Q5KSL6,1
10396,DB14001,P52824,1
10397,DB14001,Q13574,1
10398,DB14002,Q9UDX4,1
10399,DB14002,O76054,1
10400,DB14002,O75469,1
10401,DB14002,P05771,1
10402,DB14002,P09917,1
10403,DB14002,P17252,1
10404,DB14004,P29460,1
10405,DB14004,Q9NPF7,1
10406,DB14006,Q9Y5K3,1
10407,DB14006,P22303,1
10408,DB14006,P49585,1
10409,DB14006,O14939,1
10410,DB14006,P06276,1
10411,DB14006,Q13393,1
10412,DB14006,P36544,1
10413,DB14012,Q7Z4T2,1
10414,DB14019,P25103,1
10415,DB14033,P0AC13,1
10416,DB14039,Q16602,1
10417,DB14040,P06881,1
10418,DB14040,P10092,1
10419,DB14041,P06881,1
10420,DB14041,P10092,1
10421,DB14042,P06881,1
10422,DB14042,P10092,1
10423,DB14185,P14416,1
10424,DB14185,P08908,1
10425,DB14185,P28223,1
10426,DB14185,P28222,1
10427,DB14185,P28221,1
10428,DB14185,P28566,1
10429,DB14185,P21728,1
10430,DB14185,P21918,1
10431,DB14185,P35462,1
10432,DB14185,P21917,1
10433,DB14185,P28335,1
10434,DB14185,P46098,1
10435,DB14185,P50406,1
10436,DB14185,P34969,1
10437,DB14185,P35367,1
10438,DB14185,P35348,1
10439,DB14185,P35368,1
10440,DB14185,P08913,1
10441,DB14185,P18089,1
10442,DB14185,P18825,1
10443,DB14185,P11229,1
10444,DB14185,P08172,1
10445,DB14185,P20309,1
10446,DB14185,P08173,1
10447,DB14185,P08912,1
10448,DB14481,P41180,1
10449,DB14481,P27797,1
10450,DB14481,Q99828,1
10451,DB14481,O75340,1
10452,DB14481,P30626,1
10453,DB14481,Q99653,1
10454,DB14481,P09486,1
10455,DB14481,P27824,1
10456,DB14481,P35556,1
10457,DB14481,P04271,1
10458,DB14481,O14958,1
10459,DB14481,Q15493,1
10460,DB14481,Q9UBV8,1
10461,DB14481,P06703,1
10462,DB14481,P13693,1
10463,DB14481,O75838,1
10464,DB14481,Q99584,1
10465,DB14481,P31415,1
10466,DB14481,Q02818,1
10467,DB14481,P80303,1
10468,DB14481,P0DP23,1
10469,DB14481,Q75N90,1
10470,DB14481,P28676,1
10471,DB14481,Q9ULU8,1
10472,DB14481,P0DP24,1
10473,DB14481,P0DP25,1
10474,DB14481,Q96FQ6,1
10475,DB14481,P22676,1
10476,DB14481,Q13938,1
10477,DB14481,Q86UW7,1
10478,DB14481,Q96L12,1
10479,DB14481,Q9ULB1,1
10480,DB14481,P62166,1
10481,DB14487,P46663,1
10482,DB14487,P16455,1
10483,DB14487,P04075,1
10484,DB14487,P68104,1
10485,DB14487,P06733,1
10486,DB14487,O14556,1
10487,DB14487,P15531,1
10488,DB14487,P07237,1
10489,DB14487,P30101,1
10490,DB14487,Q06830,1
10491,DB14487,P78330,1
10492,DB14487,P60174,1
10493,DB14487,P49411,1
10494,DB14487,P03372,1
10495,DB14487,P08700,1
10496,DB14487,P02795,1
10497,DB14487,O14618,1
10498,DB14487,Q13547,1
10499,DB14487,P56524,1
10500,DB14487,P29372,1
10501,DB14487,P04279,1
10502,DB14487,P00441,1
10503,DB14487,Q9BY41,1
10504,DB14487,O15304,1
10505,DB14487,P23415,1
10506,DB14487,Q00987,1
10507,DB14487,P01308,1
10508,DB14487,P46939,1
10509,DB14487,P45381,1
10510,DB14487,P05109,1
10511,DB14487,P06702,1
10512,DB14487,P14780,1
10513,DB14487,O15350,1
10514,DB14487,P29034,1
10515,DB14487,P04637,1
10516,DB14487,P25713,1
10517,DB14487,O75340,1
10518,DB14487,Q8N907,1
10519,DB14487,P04731,1
10520,DB14487,P04217,1
10521,DB14487,P01023,1
10522,DB14487,P01019,1
10523,DB14487,P02765,1
10524,DB14487,P02743,1
10525,DB14487,P02647,1
10526,DB14487,P02652,1
10527,DB14487,P06727,1
10528,DB14487,Q0VD83,1
10529,DB14487,P02649,1
10530,DB14487,O14791,1
10531,DB14487,P02746,1
10532,DB14487,P02747,1
10533,DB14487,P00736,1
10534,DB14487,P09871,1
10535,DB14487,P01024,1
10536,DB14487,P0C0L5,1
10537,DB14487,P04003,1
10538,DB14487,P20851,1
10539,DB14487,P01031,1
10540,DB14487,P46736,1
10541,DB14487,P07357,1
10542,DB14487,P07358,1
10543,DB14487,P07360,1
10544,DB14487,P00751,1
10545,DB14487,P08603,1
10546,DB14487,P05156,1
10547,DB14487,P10909,1
10548,DB14487,P00450,1
10549,DB14487,P15169,1
10550,DB14487,P22792,1
10551,DB14487,P81605,1
10552,DB14487,P15924,1
10553,DB14487,P00748,1
10554,DB14487,P05160,1
10555,DB14487,P00734,1
10556,DB14487,O75636,1
10557,DB14487,P02671,1
10558,DB14487,P02751,1
10559,DB14487,P06396,1
10560,DB14487,P69905,1
10561,DB14487,P68871,1
10562,DB14487,P00739,1
10563,DB14487,Q86YZ3,1
10564,DB14487,P35858,1
10565,DB14487,P01876,1
10566,DB14487,P01871,1
10567,DB14487,P01599,1
10568,DB14487,P01619,1
10569,DB14487,P80748,1
10570,DB14487,P19827,1
10571,DB14487,P19823,1
10572,DB14487,Q06033,1
10573,DB14487,Q14624,1
10574,DB14487,P01591,1
10575,DB14487,P14923,1
10576,DB14487,P03952,1
10577,DB14487,P01042,1
10578,DB14487,P04264,1
10579,DB14487,P13645,1
10580,DB14487,P02533,1
10581,DB14487,P08779,1
10582,DB14487,P35908,1
10583,DB14487,P13647,1
10584,DB14487,P02538,1
10585,DB14487,P35527,1
10586,DB14487,P19652,1
10587,DB14487,Q96PD5,1
10588,DB14487,P27169,1
10589,DB14487,P20742,1
10590,DB14487,P31151,1
10591,DB14487,P49908,1
10592,DB14487,P01009,1
10593,DB14487,P01011,1
10594,DB14487,P29622,1
10595,DB14487,P08185,1
10596,DB14487,P05546,1
10597,DB14487,P04278,1
10598,DB14487,P02787,1
10599,DB14487,P02766,1
10600,DB14487,P04004,1
10601,DB14487,P51693,1
10602,DB14487,Q06481,1
10603,DB14487,P05067,1
10604,DB14487,P09874,1
10605,DB14488,P02786,1
10606,DB14488,Q9GZT9,1
10607,DB14488,Q9BY41,1
10608,DB14488,Q9NZD4,1
10609,DB14488,P69905,1
10610,DB14488,Q16595,1
10611,DB14488,P02794,1
10612,DB14488,P39748,1
10613,DB14488,Q96FI4,1
10614,DB14488,Q969S2,1
10615,DB14488,P06746,1
10616,DB14488,P00450,1
10617,DB14488,P02787,1
10618,DB14489,P02786,1
10619,DB14489,Q9GZT9,1
10620,DB14489,Q9BY41,1
10621,DB14489,Q9NZD4,1
10622,DB14489,P69905,1
10623,DB14489,Q16595,1
10624,DB14489,P02794,1
10625,DB14489,P39748,1
10626,DB14489,Q96FI4,1
10627,DB14489,Q969S2,1
10628,DB14489,P06746,1
10629,DB14489,P00450,1
10630,DB14489,P02787,1
10631,DB14490,P02786,1
10632,DB14490,Q9GZT9,1
10633,DB14490,Q9BY41,1
10634,DB14490,Q9NZD4,1
10635,DB14490,P69905,1
10636,DB14490,Q16595,1
10637,DB14490,P02794,1
10638,DB14490,P39748,1
10639,DB14490,Q96FI4,1
10640,DB14490,Q969S2,1
10641,DB14490,P06746,1
10642,DB14490,P00450,1
10643,DB14490,P02787,1
10644,DB14491,P02786,1
10645,DB14491,Q9GZT9,1
10646,DB14491,Q9BY41,1
10647,DB14491,Q9NZD4,1
10648,DB14491,P69905,1
10649,DB14491,Q16595,1
10650,DB14491,P02794,1
10651,DB14491,P39748,1
10652,DB14491,Q96FI4,1
10653,DB14491,Q969S2,1
10654,DB14491,P06746,1
10655,DB14491,P00450,1
10656,DB14491,P02787,1
10657,DB14498,P05023,1
10658,DB14499,P05023,1
10659,DB14500,P05023,1
10660,DB14501,P02786,1
10661,DB14501,Q9GZT9,1
10662,DB14501,Q9BY41,1
10663,DB14501,Q9NZD4,1
10664,DB14501,P69905,1
10665,DB14501,Q16595,1
10666,DB14501,P02794,1
10667,DB14501,P39748,1
10668,DB14501,Q96FI4,1
10669,DB14501,Q969S2,1
10670,DB14501,P06746,1
10671,DB14501,P00450,1
10672,DB14501,P02787,1
10673,DB14507,O14732,1
10674,DB14507,P29218,1
10675,DB14507,P49841,1
10676,DB14507,P42263,1
10677,DB14509,O14732,1
10678,DB14509,P29218,1
10679,DB14509,P49841,1
10680,DB14509,P42263,1
10681,DB14512,P04150,1
10682,DB14512,P06401,1
10683,DB14517,P02787,1
10684,DB14517,P05023,1
10685,DB14517,P06870,1
10686,DB14517,P05067,1
10687,DB14518,P02787,1
10688,DB14518,P05023,1
10689,DB14518,P06870,1
10690,DB14518,P05067,1
10691,DB14520,P07822,1
10692,DB14520,P02786,1
10693,DB14527,P00167,1
10694,DB14528,P00167,1
10695,DB14529,P00167,1
10696,DB14530,P00167,1
10697,DB14533,P46663,1
10698,DB14533,P16455,1
10699,DB14533,P04075,1
10700,DB14533,P68104,1
10701,DB14533,P06733,1
10702,DB14533,O14556,1
10703,DB14533,P15531,1
10704,DB14533,P07237,1
10705,DB14533,P30101,1
10706,DB14533,Q06830,1
10707,DB14533,P78330,1
10708,DB14533,P60174,1
10709,DB14533,P49411,1
10710,DB14533,P03372,1
10711,DB14533,P08700,1
10712,DB14533,P02795,1
10713,DB14533,O14618,1
10714,DB14533,Q13547,1
10715,DB14533,P56524,1
10716,DB14533,P29372,1
10717,DB14533,P04279,1
10718,DB14533,P00441,1
10719,DB14533,Q9BY41,1
10720,DB14533,O15304,1
10721,DB14533,P23415,1
10722,DB14533,Q00987,1
10723,DB14533,P01308,1
10724,DB14533,P46939,1
10725,DB14533,P45381,1
10726,DB14533,P05109,1
10727,DB14533,P06702,1
10728,DB14533,P14780,1
10729,DB14533,O15350,1
10730,DB14533,P29034,1
10731,DB14533,P04637,1
10732,DB14533,P25713,1
10733,DB14533,P04731,1
10734,DB14533,P01023,1
10735,DB14533,P02765,1
10736,DB14533,P02647,1
10737,DB14533,Q0VD83,1
10738,DB14533,P02649,1
10739,DB14533,O14791,1
10740,DB14533,P02746,1
10741,DB14533,P02747,1
10742,DB14533,P00736,1
10743,DB14533,P09871,1
10744,DB14533,P01024,1
10745,DB14533,P0C0L5,1
10746,DB14533,P04003,1
10747,DB14533,P20851,1
10748,DB14533,P01031,1
10749,DB14533,P46736,1
10750,DB14533,P08603,1
10751,DB14533,P10909,1
10752,DB14533,P00450,1
10753,DB14533,P15169,1
10754,DB14533,P22792,1
10755,DB14533,P81605,1
10756,DB14533,P02671,1
10757,DB14533,P02751,1
10758,DB14533,P69905,1
10759,DB14533,P68871,1
10760,DB14533,P00738,1
10761,DB14533,P35858,1
10762,DB14533,P19827,1
10763,DB14533,P19823,1
10764,DB14533,Q06033,1
10765,DB14533,Q14624,1
10766,DB14533,P01591,1
10767,DB14533,P03952,1
10768,DB14533,P01042,1
10769,DB14533,P35527,1
10770,DB14533,P19652,1
10771,DB14533,Q96PD5,1
10772,DB14533,P27169,1
10773,DB14533,P20742,1
10774,DB14533,P31151,1
10775,DB14533,P49908,1
10776,DB14533,P01009,1
10777,DB14533,P01011,1
10778,DB14533,P08185,1
10779,DB14533,P05546,1
10780,DB14533,P04278,1
10781,DB14533,P02787,1
10782,DB14533,P02766,1
10783,DB14533,P04004,1
10784,DB14533,P51693,1
10785,DB14533,Q06481,1
10786,DB14533,P05067,1
10787,DB14533,P09874,1
10788,DB14533,P04114,1
10789,DB14533,P02790,1
10790,DB14533,P04196,1
10791,DB14533,P03951,1
10792,DB14533,P41238,1
10793,DB14533,Q02383,1
10794,DB14539,P04083,1
10795,DB14539,P04150,1
10796,DB14539,P80365,1
10797,DB14539,P14060,1
10798,DB14540,P04083,1
10799,DB14540,P04150,1
10800,DB14540,P80365,1
10801,DB14540,P14060,1
10802,DB14541,P04083,1
10803,DB14541,P04150,1
10804,DB14541,P80365,1
10805,DB14541,P14060,1
10806,DB14542,P04083,1
10807,DB14542,P04150,1
10808,DB14542,P80365,1
10809,DB14542,P14060,1
10810,DB14543,P04083,1
10811,DB14543,P04150,1
10812,DB14543,P80365,1
10813,DB14543,P14060,1
10814,DB14544,P04083,1
10815,DB14544,P04150,1
10816,DB14544,P80365,1
10817,DB14544,P14060,1
10818,DB14548,P46663,1
10819,DB14548,P16455,1
10820,DB14548,P04075,1
10821,DB14548,P68104,1
10822,DB14548,P06733,1
10823,DB14548,O14556,1
10824,DB14548,P15531,1
10825,DB14548,P07237,1
10826,DB14548,P30101,1
10827,DB14548,Q06830,1
10828,DB14548,P78330,1
10829,DB14548,P60174,1
10830,DB14548,P49411,1
10831,DB14548,P03372,1
10832,DB14548,P08700,1
10833,DB14548,P02795,1
10834,DB14548,O14618,1
10835,DB14548,Q13547,1
10836,DB14548,P56524,1
10837,DB14548,P29372,1
10838,DB14548,P04279,1
10839,DB14548,P00441,1
10840,DB14548,Q9BY41,1
10841,DB14548,O15304,1
10842,DB14548,P23415,1
10843,DB14548,Q00987,1
10844,DB14548,P01308,1
10845,DB14548,P46939,1
10846,DB14548,P45381,1
10847,DB14548,P05109,1
10848,DB14548,P06702,1
10849,DB14548,P14780,1
10850,DB14548,O15350,1
10851,DB14548,P29034,1
10852,DB14548,P04637,1
10853,DB14548,P25713,1
10854,DB14548,P04731,1
10855,DB14548,P01023,1
10856,DB14548,P02765,1
10857,DB14548,P02647,1
10858,DB14548,Q0VD83,1
10859,DB14548,P02649,1
10860,DB14548,O14791,1
10861,DB14548,P02746,1
10862,DB14548,P02747,1
10863,DB14548,P00736,1
10864,DB14548,P09871,1
10865,DB14548,P01024,1
10866,DB14548,P0C0L5,1
10867,DB14548,P04003,1
10868,DB14548,P20851,1
10869,DB14548,P01031,1
10870,DB14548,P46736,1
10871,DB14548,P08603,1
10872,DB14548,P10909,1
10873,DB14548,P00450,1
10874,DB14548,P15169,1
10875,DB14548,P22792,1
10876,DB14548,P81605,1
10877,DB14548,P02671,1
10878,DB14548,P02751,1
10879,DB14548,P69905,1
10880,DB14548,P68871,1
10881,DB14548,P00738,1
10882,DB14548,P35858,1
10883,DB14548,P19827,1
10884,DB14548,P19823,1
10885,DB14548,Q06033,1
10886,DB14548,Q14624,1
10887,DB14548,P01591,1
10888,DB14548,P03952,1
10889,DB14548,P01042,1
10890,DB14548,P35527,1
10891,DB14548,P19652,1
10892,DB14548,Q96PD5,1
10893,DB14548,P27169,1
10894,DB14548,P20742,1
10895,DB14548,P31151,1
10896,DB14548,P49908,1
10897,DB14548,P01009,1
10898,DB14548,P01011,1
10899,DB14548,P08185,1
10900,DB14548,P05546,1
10901,DB14548,P04278,1
10902,DB14548,P02787,1
10903,DB14548,P02766,1
10904,DB14548,P04004,1
10905,DB14548,P51693,1
10906,DB14548,Q06481,1
10907,DB14548,P05067,1
10908,DB14548,P09874,1
10909,DB14548,P04114,1
10910,DB14548,P02790,1
10911,DB14548,P04196,1
10912,DB14548,P03951,1
10913,DB14548,P41238,1
10914,DB14548,Q02383,1
10915,DB14562,P10646,1
10916,DB14568,O75874,1
10917,DB14575,Q99571,1
10918,DB14583,P06401,1
10919,DB14583,P10275,1
10920,DB14583,P04150,1
10921,DB14597,P03952,1
10922,DB14631,P04150,1
10923,DB14631,P04083,1
10924,DB14642,P37288,1
10925,DB14642,P30518,1
10926,DB14642,P47901,1
10927,DB14649,P04150,1
10928,DB14649,P04083,1
10929,DB14649,P35228,1
10930,DB14649,P51843,1
10931,DB14649,O75469,1
10932,DB14669,P04150,1
10933,DB14669,P04083,1
10934,DB14700,P00451,1
10935,DB14707,Q15116,1
10936,DB14723,P04629,1
10937,DB14723,Q16620,1
10938,DB14723,Q16288,1
10939,DB14724,P01579,1
10940,DB14731,P26951,1
10941,DB14731,P36404,1
10942,DB14738,P00740,1
10943,DB14738,P00742,1
10944,DB14738,P00734,1
10945,DB14740,P01137,1
10946,DB14751,P08069,1
10947,DB14751,P06213,1
10948,DB14751,P11717,1
10949,DB14754,Q01959,1
10950,DB14754,P23975,1
10951,DB14761,P0DTD1,1
10952,DB14761,P0C6X7,1
10953,DB14761,K9N7C7,1
10954,DB14761,Q05318,1
10955,DB14762,P29460,1
10956,DB14762,Q9NPF7,1
10957,DB14783,Q9GZZ6,1
10958,DB14811,P28907,1
10959,DB14840,P10721,1
10960,DB14840,P09619,1
10961,DB14840,Q02763,1
10962,DB14840,P35968,1
10963,DB14840,P15056,1
10964,DB14840,P16234,1
10965,DB14845,P23458,1
10966,DB14864,P15692,1
10967,DB14879,Q51504,1
10968,DB14879,Q07806,1
10969,DB14879,Q9X6W0,1
10970,DB14879,Q9X6V3,1
10971,DB14879,P24228,1
10972,DB14881,P35372,1
10973,DB14895,P13945,1
10974,DB14901,Q8NBP7,1
10975,DB14914,P10636,1
10976,DB14914,P21397,1
10977,DB14914,P27338,1
10978,DB14962,P12314,1
10979,DB14962,P11387,1
10980,DB14975,P69905,1
10981,DB14999,P17181,1
10982,DB15035,Q06187,1
10983,DB15035,P00533,1
10984,DB15035,P04626,1
10985,DB15035,Q15303,1
10986,DB15035,Q08881,1
10987,DB15035,P51813,1
10988,DB15035,O60674,1
10989,DB15035,P42680,1
10990,DB15035,P51451,1
10991,DB15035,P52333,1
10992,DB15035,Q13882,1
10993,DB15035,P09769,1
10994,DB15035,P42685,1
10995,DB15035,P06239,1
10996,DB15035,P42681,1
10997,DB15044,P15391,1
10998,DB15067,P02656,1
10999,DB15091,P23458,1
11000,DB15093,P10912,1
11001,DB15102,P11362,1
11002,DB15102,P21802,1
11003,DB15102,P22607,1
11004,DB15102,P22455,1
11005,DB15233,P10721,1
11006,DB15258,P01857,1
11007,DB15258,P01859,1
11008,DB15258,P01861,1
11009,DB15258,P01860,1
11010,DB15271,P16109,1
11011,DB15328,Q16602,1
11012,DB15444,P13569,1
11013,DB15494,P30874,1
11014,DB15494,P35346,1
11015,DB15494,P32745,1
11016,DB15494,P30872,1
11017,DB15534,P07437,1
11018,DB15534,Q71U36,1
11019,DB15566,P04150,1
11020,DB15593,P11532,1
11021,DB15598,P05106,1
11022,DB15598,P49281,1
11023,DB15617,P69905,1
11024,DB15617,P02786,1
11025,DB15617,Q9UP52,1
11026,DB15685,P07949,1
11027,DB15685,P17948,1
11028,DB15685,P35916,1
11029,DB15685,P11362,1
11030,DB15685,P21802,1
11031,DB15685,P22607,1
11032,DB15690,P03372,1
11033,DB15690,Q92731,1
11034,DB15694,P32320,1
11035,DB15699,P15391,1
11036,DB15718,P0DTC2,1
11037,DB15719,Q02223,1
11038,DB15762,P08887,1
11039,DB15822,P07949,1
11040,DB15822,Q08345,1
11041,DB15822,Q16288,1
11042,DB15822,P36888,1
11043,DB15822,P23458,1
11044,DB15822,O60674,1
11045,DB15822,P04629,1
11046,DB15822,P35968,1
11047,DB15822,P09619,1
11048,DB15822,P11362,1
11049,DB15822,P21802,1
11050,DB15873,P30874,1
11051,DB15898,Q05320,1
11052,DB15899,Q05320,1
11053,DB15900,Q05320,1
11054,DB15935,Q9UJM8,1
11055,DB15982,P03952,1
11056,DB16019,P07288,1
11057,DB16385,Q05320,1
11058,DB00929,Q03736,-1
11059,DB00207,P31639,-1
11060,DB06155,O95477,-1
11061,DB14006,Q14432,-1
11062,DB01144,Q15858,-1
11063,DB00373,P80365,-1
11064,DB01339,O00763,-1
11065,DB01427,P06280,-1
11066,DB00237,P42898,-1
11067,DB00540,P35556,-1
11068,DB01291,O43617,-1
11069,DB00949,Q9UJT1,-1
11070,DB00637,P0ADY7,-1
11071,DB01248,Q9Y600,-1
11072,DB00541,P10909,-1
11073,DB08897,P20742,-1
11074,DB04221,Q02809,-1
11075,DB00289,P14902,-1
11076,DB09088,P01906,-1
11077,DB00234,Q9NY72,-1
11078,DB01067,P0AD63,-1
11079,DB01048,P21462,-1
11080,DB09130,P04264,-1
11081,DB01190,P27338,-1
11082,DB00091,Q13557,-1
11083,DB01115,Q02156,-1
11084,DB15328,P07098,-1
11085,DB00507,P02689,-1
11086,DB01621,Q9UHQ9,-1
11087,DB02893,Q92569,-1
11088,DB08873,P48448,-1
11089,DB09097,P70174,-1
11090,DB00651,P37231,-1
11091,DB00283,Q05329,-1
11092,DB09120,Q5PXQ6,-1
11093,DB00657,O14757,-1
11094,DB00897,P16083,-1
11095,DB01098,Q9BY49,-1
11096,DB01237,P05155,-1
11097,DB00573,P17752,-1
11098,DB01160,P14677,-1
11099,DB06751,Q16568,-1
11100,DB01117,O75600,-1
11101,DB01656,Q03013,-1
11102,DB00653,O00142,-1
11103,DB00483,P19827,-1
11104,DB00524,Q03181,-1
11105,DB00136,Q99437,-1
11106,DB00132,Q9NZD4,-1
11107,DB00470,Q9UJ90,-1
11108,DB09047,P06435,-1
11109,DB16019,P17405,-1
11110,DB09090,P9WJI5,-1
11111,DB03088,P51843,-1
11112,DB01620,P07998,-1
11113,DB01100,P59796,-1
11114,DB01113,P05556,-1
11115,DB11591,P00736,-1
11116,DB00629,P48723,-1
11117,DB01062,Q14457,-1
11118,DB13125,Q13258,-1
11119,DB00972,P02461,-1
11120,DB09128,P11511,-1
11121,DB00928,P43166,-1
11122,DB11640,P00403,-1
11123,DB01129,O00591,-1
11124,DB08899,Q14012,-1
11125,DB00203,Q96PD7,-1
11126,DB00415,Q9UKE5,-1
11127,DB00935,Q9Y275,-1
11128,DB00865,P69924,-1
11129,DB01625,Q9RC23,-1
11130,DB00606,Q07869,-1
11131,DB09101,O95299,-1
11132,DB01129,Q96ER9,-1
11133,DB00800,Q9NXG6,-1
11134,DB00820,O94925,-1
11135,DB11761,O60603,-1
11136,DB00462,P08758,-1
11137,DB13997,P38435,-1
11138,DB00841,P15559,-1
11139,DB01083,Q9X286,-1
11140,DB01619,Q9UK32,-1
11141,DB01014,P23297,-1
11142,DB06412,P12823,-1
11143,DB00339,P49327,-1
11144,DB08865,P51553,-1
11145,DB11611,P09525,-1
11146,DB00430,Q01726,-1
11147,DB12466,P0AEB2,-1
11148,DB09401,P05166,-1
11149,DB00623,Q9BQ31,-1
11150,DB01168,Q9Y275,-1
11151,DB08865,Q9NPD5,-1
11152,DB01007,O15427,-1
11153,DB01233,Q9Y6M9,-1
11154,DB00130,P49788,-1
11155,DB00513,Q16270,-1
11156,DB01218,O95259,-1
11157,DB00804,P0AEB3,-1
11158,DB09068,Q9ULY5,-1
11159,DB13878,P51553,-1
11160,DB04930,P31391,-1
11161,DB01237,P16615,-1
11162,DB00661,Q9Y289,-1
11163,DB06716,P9WIQ1,-1
11164,DB00196,O14732,-1
